OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ENERGYSTARScore,TotalUseTypeNumber,BuildingAge,Building(s)_Proportion,Parking_Proportion,LargestPropertyUse_Proportion,SecondLargestPropertyUse_Proportion,ThirdLargestPropertyUse_Proportion,GFAPerBuilding,GFAPerFloor,ElectricityUseCategory_PrimaryPropertyType,SteamUseCategory_PrimaryPropertyType,NaturalGasUseCategory_PrimaryPropertyType,ElectricityUseCategory_BuildingType,SteamUseCategory_BuildingType,NaturalGasUseCategory_BuildingType,ElectricityUseCategory_AgeGroup,SteamUseCategory_AgeGroup,NaturalGasUseCategory_AgeGroup,DistanceToCenter,SiteEnergyUse(kBtu)_log
21495,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,Commercial,Missing,Missing,47.0,1,106,1.0,0.0,1.0,0.0,0.0,36160.0,9040.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,0.8863734946945248,14.437257261257619
21505,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,Commercial,Missing,Missing,100.0,1,107,1.0,0.0,1.0171599402092675,0.0,0.0,66900.0,13380.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.2502573128451682,14.306651248507865
21508,NonResidential,Other,98121.0,7,DOWNTOWN,Food Service,Missing,Missing,,1,86,1.0,0.0,1.0,0.0,0.0,0.0,11355.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,1.3129571695625213,12.569897716278925
21515,NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE UNION,Commercial,Parking,Missing,13.0,2,16,0.7318758787302719,0.2681241212697281,0.7318758787302719,0.2681241212697281,0.0,50499.0,16833.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,3.402161138309515,14.980279900988116
21520,NonResidential,Small- and Mid-Sized Office,98104.0,4,LAKE UNION,Commercial,Parking,Missing,68.0,2,52,0.8236482144496465,0.17635178555035344,1.0643899752134398,0.0,0.0,54465.0,10893.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,3.3517458971447165,15.096603349127134
21521,NonResidential,K-12 School,98102.0,3,EAST,Education,Missing,Missing,56.0,1,86,1.0,0.0,1.0,0.0,0.0,45960.0,22980.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,3.0345342092963152,15.242768043645107
21530,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,Commercial,Missing,Missing,97.0,1,57,1.0,0.0,1.0,0.0,0.0,21128.0,10564.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,1.8220584236630937,12.98678439000198
21534,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,Commercial,Commercial,Missing,,2,3,1.0,0.0,1.0503957169459963,0.01260862818125388,0.0,51552.0,17184.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,1.753425231145994,14.24668719029032
21535,NonResidential,Hotel,98109.0,7,LAKE UNION,Lodging,Missing,Missing,37.0,1,57,1.0,0.0,0.9994807892004154,0.0,0.0,38520.0,9630.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.8097070243028346,14.846748307795604
21537,NonResidential,Hotel,98109.0,7,LAKE UNION,Lodging,Missing,Missing,95.0,1,55,0.8541766600424862,0.14582333995751387,0.6509970533817584,0.0,0.0,29186.0,9728.667,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.9505022001776693,13.673008044903538
21546,NonResidential,Worship Facility,98109.0,7,LAKE UNION,Recreation,Missing,Missing,56.0,1,56,1.0,0.0,1.0,0.0,0.0,27338.0,27338.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,1.6749503836344253,13.27300505072021
21795,NonResidential,Other,98102.0,3,EAST,Parking,Education,Missing,,2,17,0.2345189504373178,0.7654810495626823,0.7580174927113703,0.23323615160349853,0.0,85750.0,42875.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,4.077713299332048,14.531198280974378
21549,NonResidential,Laboratory,98119.0,7,MAGNOLIA / QUEEN ANNE,Other,Commercial,Parking,,3,54,1.0,0.0,0.5999825662482566,0.40001743375174337,0.05811250581125058,34416.0,17208.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.9035683926602323,16.30174440996299
21550,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Missing,Missing,94.0,1,86,1.0,0.0,1.0,0.0,0.0,45864.0,15288.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.4713721892658347,14.767408945291024
21557,NonResidential,K-12 School,98125.0,5,NORTHWEST,Education,Missing,Missing,23.0,1,17,1.0,0.0,1.2405384552911556,0.0,0.0,49252.0,24626.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,13.464186480573101,15.064227208287484
21580,NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE UNION,Commercial,Parking,Missing,89.0,2,29,1.0,0.0,1.0,0.452134072823728,0.0,33176.0,11058.667,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.963158862954866,14.170580564679991
21582,NonResidential,Retail Store,98102.0,4,LAKE UNION,Retail,Commercial,Commercial,,3,23,0.8505993490513615,0.14940065094863855,0.42672858617131065,0.3192823688179725,0.10458839406207827,25194.0,8398.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.9491438589559844,14.446113959897634
21611,NonResidential,Worship Facility,98108.0,2,GREATER DUWAMISH,Recreation,Missing,Missing,80.0,1,39,1.0,0.0,1.0,0.0,0.0,21948.0,21948.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,6.552677777867505,12.694659370449031
21613,NonResidential,Other,98112.0,3,EAST,Recreation,Other,Missing,,2,89,1.0,0.0,0.9648616588118367,0.03513834118816325,0.0,31191.0,10397.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.871322733698782,15.586461694343814
21617,NonResidential,Other,98125.0,5,NORTH,Other,Retail,Commercial,,6,69,1.0,0.0,0.8374936458249725,0.09278433261096396,0.022473713781202345,37377.0,37377.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,12.962190075858551,14.927690061012507
21622,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Commercial,Other,33.0,3,39,1.0,0.0,0.5707283866575902,0.23270932607215794,0.19656228727025188,29380.0,29380.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,7.517836770818335,13.660130351745801
21656,NonResidential,Worship Facility,98122.0,3,EAST,Recreation,Missing,Missing,87.0,1,94,1.0,0.0,1.0,0.0,0.0,22688.0,11344.0,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,0.9267395193378801,12.711913867780195
21687,NonResidential,Other,98118.0,2,SOUTHEAST,Education,Parking,Missing,,2,54,1.0,0.0,1.0,0.0,0.0,22364.0,11182.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.037721324413176,14.198751018050631
21689,NonResidential,Small- and Mid-Sized Office,98118.0,2,GREATER DUWAMISH,Commercial,Missing,Missing,84.0,1,34,1.0,0.0,0.9873006640492463,0.0,0.0,41262.0,20631.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,7.401956665612303,14.45918219891369
21716,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,Commercial,Commercial,Missing,,2,63,1.0,0.0,0.6155199962948382,0.2662390292476206,0.0,43183.0,21591.5,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,1.9184857396789583,15.818117355532177
21723,NonResidential,Worship Facility,98115.0,4,NORTH,Recreation,Missing,Missing,79.0,1,108,1.0,0.0,1.0,0.0,0.0,45680.0,15226.667,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,8.894180238602203,14.546454541764161
21768,NonResidential,Worship Facility,98106.0,1,SOUTHWEST,Recreation,Commercial,Missing,96.0,2,59,1.0,0.0,0.775740599270011,0.6456158220864103,0.0,23562.0,23562.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,8.666041117486563,13.18390651842928
21772,NonResidential,Small- and Mid-Sized Office,98107.0,6,Ballard,Commercial,Other,Missing,,2,17,1.0,0.0,0.3568159755928443,0.3536264041048398,0.0,28844.0,7211.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,6.280351734173015,13.72199043130841
21783,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Commercial,Missing,,2,27,1.0,0.0,0.8707170276290224,0.1292829723709777,0.0,21101.0,21101.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,5.080346844078585,13.423613794628142
21784,NonResidential,Refrigerated Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,75.0,1,102,1.0,0.0,1.0,0.0,0.0,45594.0,22797.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,5.076853753438489,14.116554616385637
21785,NonResidential,Other,98108.0,2,GREATER DUWAMISH,Other,Missing,Missing,,1,66,1.0,0.0,1.0,0.0,0.0,26660.0,26660.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,6.235942816822938,14.622558358459713
21786,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Commercial,Missing,44.0,2,41,1.0,0.0,0.7743724667567375,0.22562753324326246,0.0,28126.0,28126.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,5.095991915858064,13.6769687053518
21787,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,53.0,1,52,1.0,0.0,1.0,0.0,0.0,35000.0,35000.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,6.475869190877137,12.844540295132633
21792,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,6.0,1,54,1.0,0.0,1.0,0.0,0.0,26150.0,26150.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.327207341535177,14.004814866006422
21793,NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER DUWAMISH,Commercial,Missing,Missing,73.0,1,49,1.0,0.0,1.0,0.0,0.0,24000.0,12000.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,6.294177004700853,13.900363753588307
21794,NonResidential,K-12 School,98102.0,3,EAST,Education,Missing,Missing,38.0,1,48,1.0,0.0,0.9361150617057393,0.0,0.0,43594.0,8718.8,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.077713299332048,14.722981106128334
21822,NonResidential,Distribution Center,98103.0,4,LAKE UNION,Warehouse,Commercial,Missing,,2,104,1.0,0.0,0.9109686609686609,0.08903133903133903,0.0,28080.0,28080.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,5.804902973212717,13.585752208280695
21883,NonResidential,Worship Facility,98133.0,5,NORTHWEST,Recreation,Parking,Missing,100.0,2,54,1.0,0.0,1.0385993559214406,0.0,0.0,22047.0,22047.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,13.413234148119106,12.49040877517827
21893,NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,Warehouse,Missing,Missing,3.0,1,37,1.0,0.0,1.0,0.0,0.0,31600.0,31600.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,9.471906541092418,15.028503508180206
21894,NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,Warehouse,Missing,Missing,63.0,1,9,1.0,0.0,1.0,0.0,0.0,35289.0,35289.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,9.592162024681826,13.6836075530822
21896,NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,Warehouse,Missing,Missing,50.0,1,35,1.0,0.0,1.037344398340249,0.0,0.0,28920.0,28920.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,9.73300933565959,14.375366317104303
21897,NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,Warehouse,Missing,Missing,60.0,1,38,1.0,0.0,1.0,0.0,0.0,22176.0,22176.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,9.696758525569873,13.509568957026715
21904,NonResidential,Small- and Mid-Sized Office,98125.0,5,NORTH,Commercial,Parking,Missing,38.0,2,42,1.0,0.0,0.9903323565507051,0.0,0.0,39927.0,13309.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,10.524487414214951,15.087633618876914
21905,NonResidential,Other,98115.0,5,NORTH,Recreation,Commercial,Missing,,2,37,1.0,0.0,0.761842535119242,0.23815746488075792,0.0,30610.0,30610.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,10.314529519257515,15.272857567772808
21907,NonResidential,Medical Office,98115.0,5,NORTH,Commercial,Missing,Missing,64.0,1,36,0.7642034905310063,0.2357965094689937,1.0,0.0,0.0,26930.0,13465.0,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,10.450178257045836,13.818502078900227
21909,NonResidential,Medical Office,98115.0,5,NORTH,Commercial,Parking,Missing,76.0,2,48,1.0,0.0,1.6794166989288941,0.0,0.0,38745.0,19372.5,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,10.545209604159838,14.876898539334114
21913,NonResidential,Self-Storage Facility,98105.0,4,NORTHEAST,Other,Missing,Missing,,1,57,1.0,0.0,1.0,0.0,0.0,20296.0,10148.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,6.953055569533941,13.659635538150297
21917,NonResidential,Medical Office,98105.0,4,NORTHEAST,Commercial,Parking,Missing,86.0,2,49,1.0,0.0,0.9137005576111313,0.08629944238886862,0.0,38378.0,12792.667,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.856103044694852,14.313619339360628
21920,NonResidential,Warehouse,98105.0,4,NORTHEAST,Warehouse,Missing,Missing,64.0,1,36,1.0,0.0,1.0,0.0,0.0,33576.0,16788.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.888142982526636,14.058639268934227
21921,NonResidential,Supermarket / Grocery Store,98105.0,4,NORTHEAST,Retail,Parking,Missing,21.0,2,41,1.0,0.0,1.0599000151492197,0.0,0.0,33005.0,33005.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.790330104362215,16.180389936932983
21945,NonResidential,Other,98104.0,3,EAST,Parking,Retail,Commercial,,4,35,1.0,0.0,1.1197844642601689,0.49401554527681085,0.4057507987220447,20971.0,20971.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,0.8735699160297359,13.499975072434518
21955,NonResidential,Small- and Mid-Sized Office,98199.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Retail,Missing,,2,89,1.0,0.0,0.8364700961940611,0.16352990380593893,0.0,23910.0,7970.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.2577024914854515,13.68035305822964
21964,NonResidential,Worship Facility,98107.0,6,BALLARD,Recreation,Missing,Missing,80.0,1,106,1.0,0.0,1.0,0.0,0.0,21765.0,10882.5,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,8.505438989357707,12.974771092247353
22062,Campus,University,98122.0,3,EAST,Education,Parking,Missing,,2,77,1.0,0.0,0.7816559090909091,0.14498181818181818,0.0,2200000.0,1100000.0,High_elec,Zero_Steam,High_gas,High_elec,Zero_steam,High_gas,Medium_elec,Zero_steam,Medium_gas,1.2278713061909063,18.55738166705415
22078,NonResidential,Worship Facility,98122.0,3,CENTRAL,Recreation,Missing,Missing,1.0,1,115,1.0,0.0,1.0,0.0,0.0,26560.0,13280.0,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,1.8303401358518154,14.375974486127069
22095,NonResidential,Warehouse,98103.0,4,LAKE UNION,Warehouse,Missing,Missing,49.0,1,59,1.0,0.0,1.0,0.0,0.0,20140.0,10070.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,4.9478223992454335,11.665540122290118
22139,NonResidential,Retail Store,98118.0,2,GREATER DUWAMISH,Retail,Parking,Missing,82.0,2,24,1.0,0.0,1.0,0.15446003346634057,0.0,38845.0,19422.5,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,8.383086337822764,15.749533331305782
22142,NonResidential,Supermarket / Grocery Store,98118.0,2,GREATER DUWAMISH,Retail,Parking,Missing,40.0,2,63,1.0,0.0,0.994404415146405,0.0,0.0,26092.0,26092.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,8.481174358164589,15.846214221607735
22163,NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER DUWAMISH,Commercial,Missing,Missing,98.0,1,49,1.0,0.0,1.0,0.0,0.0,25500.0,25500.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.208754196044783,14.009324778706302
22165,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Commercial,Missing,,2,55,1.0,0.0,0.8956677407805227,0.06196443489676572,0.0,41895.0,41895.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.529015288160165,14.032485120132955
22166,NonResidential,Retail Store,98108.0,2,GREATER DUWAMISH,Retail,Missing,Missing,,1,58,1.0,0.0,1.0,0.0,0.0,56193.0,28096.5,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.39349625562505,14.730978451399714
22223,NonResidential,K-12 School,98107.0,6,BALLARD,Education,Missing,Missing,97.0,1,94,1.0,0.0,1.0,0.0,0.0,35448.0,11816.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,7.93098533919669,14.137545867566493
22230,NonResidential,Supermarket / Grocery Store,98107.0,6,BALLARD,Retail,Missing,Missing,8.0,1,50,1.0,0.0,1.0,0.0,0.0,29214.0,29214.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,7.749054082480737,16.049414159558985
22240,NonResidential,Supermarket / Grocery Store,98107.0,6,BALLARD,Retail,Parking,Missing,34.0,2,16,0.5170196289687216,0.4829803710312784,0.5278610147806471,0.0,0.0,89103.0,89103.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,7.592037562215226,16.45667145923476
22252,NonResidential,Other,98125.0,6,BALLARD,Recreation,Commercial,Missing,,2,55,1.0,0.0,0.93375,0.146875,0.0,32000.0,32000.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,7.407306116878906,14.101533598733727
22261,NonResidential,Warehouse,98107.0,6,BALLARD,Warehouse,Commercial,Missing,3.0,2,41,1.0,0.0,0.7698538984521915,0.23014610154780848,0.0,41478.0,13826.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,7.143257673390249,14.926039312681311
22264,NonResidential,Warehouse,98107.0,6,BALLARD,Warehouse,Missing,Missing,2.0,1,36,1.0,0.0,1.0,0.0,0.0,39840.0,39840.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,7.09475135917807,13.530631220844517
22312,Nonresidential COS,Other,98107.0,6,BALLARD,Other,Other,Missing,,2,12,0.49058084772370486,0.5094191522762951,0.49058084772370486,0.10138670852956568,0.0,30576.0,30576.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,High_elec,Zero_steam,High_gas,8.081701495274528,14.242898103805567
22327,NonResidential,Other,98107.0,6,BALLARD,Recreation,Missing,Missing,,1,92,1.0,0.0,1.0,0.0,0.0,21528.0,10764.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,7.929967619686389,12.634316646152696
22332,NonResidential,Other,98107.0,6,BALLARD,Retail,Parking,Missing,,2,88,1.0,0.0,0.8609333333333333,0.0,0.0,30000.0,15000.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,8.084561622125397,13.906211723470731
22420,NonResidential,Other,98107.0,6,BALLARD,Other,Missing,Missing,,1,74,1.0,0.0,1.0155216538704424,0.0,0.0,30087.0,15043.5,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,8.226981117482135,15.478421557311044
22438,NonResidential,Worship Facility,98107.0,6,BALLARD,Recreation,Missing,Missing,92.0,1,41,1.0,0.0,1.0,0.0,0.0,40445.0,40445.0,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,7.093052173269929,13.575036048823213
22440,NonResidential,Retail Store,98107.0,6,BALLARD,Retail,Missing,Missing,53.0,1,20,1.0,0.0,1.0,0.0,0.0,23500.0,23500.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,7.032593125482367,13.944755213144713
22454,NonResidential,Retail Store,98134.0,6,Ballard,Retail,Missing,Missing,82.0,1,49,1.0,0.0,1.0288581623550401,0.0,0.0,22420.0,22420.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,8.067860471191661,14.15501729297753
22479,NonResidential,Supermarket / Grocery Store,98119.0,7,MAGNOLIA / QUEEN ANNE,Retail,Missing,Missing,35.0,1,55,1.0,0.0,1.005611020818822,0.0,0.0,25842.0,25842.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,5.8749182522680385,15.957728991899275
22480,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Recreation,Missing,,2,24,1.0,0.0,0.6353404827769146,0.36465951722308537,0.0,26389.0,8796.333,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,5.973276595688344,14.004506768778514
22486,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Missing,88.0,2,34,1.0,0.0,1.0,0.15468502262268455,0.0,25859.0,8619.667,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.10626556886887,13.663269948623721
22502,NonResidential,Warehouse,98199.0,7,MAGNOLIA / QUEEN ANNE,Warehouse,Commercial,Missing,1.0,2,42,1.0,0.0,0.8046875,0.1953125,0.0,25600.0,25600.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,7.534152635556655,14.363979666135036
22504,NonResidential,Other,98199.0,7,MAGNOLIA / QUEEN ANNE,Other,Missing,Missing,,1,51,1.0,0.0,0.4402434287194096,0.0,0.0,23169.0,23169.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,7.3974333598287885,12.311589227359041
22509,NonResidential,Small- and Mid-Sized Office,98199.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Missing,89.0,2,8,0.7989900440359946,0.20100995596400537,0.7989900440359946,0.20100995596400537,0.0,41784.0,10446.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,7.306065455058493,14.073724877154426
22511,NonResidential,Warehouse,98199.0,7,MAGNOLIA / QUEEN ANNE,Warehouse,Missing,Missing,71.0,1,56,1.0,0.0,1.0,0.0,0.0,56884.0,56884.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,7.554233253916906,14.143623758557998
