OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ENERGYSTARScore,TotalUseTypeNumber,BuildingAge,LargestPropertyUseTypeGFA_log,PropertyGFABuilding(s)_log,PropertyGFATotal_log,ThirdLargestPropertyUseTypeGFA_log,SecondLargestPropertyUseTypeGFA_log,Building(s)_Proportion,Parking_Proportion,LargestPropertyUse_Proportion,SecondLargestPropertyUse_Proportion,ThirdLargestPropertyUse_Proportion,GFAPerBuilding,GFAPerFloor,ElectricityUseCategory_PrimaryPropertyType,SteamUseCategory_PrimaryPropertyType,NaturalGasUseCategory_PrimaryPropertyType,ElectricityUseCategory_BuildingType,SteamUseCategory_BuildingType,NaturalGasUseCategory_BuildingType,ElectricityUseCategory_AgeGroup,SteamUseCategory_AgeGroup,NaturalGasUseCategory_AgeGroup,DistanceToCenter,TotalGHGEmissions_log
116,NonResidential,Hotel,98109.0,7,MAGNOLIA / QUEEN ANNE,Lodging,Parking,Missing,56.0,2,14,11.001716434379901,11.001716434379901,11.4815483105279,0.0,10.516914889962838,0.6188835001547828,0.3811164998452172,0.6188835001547828,0.3811164998452172,0.0,96910.0,16151.667,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.637896733498858,5.031352535684977
117,NonResidential,Hotel,98105.0,4,NORTHEAST,Lodging,Other,Missing,53.0,2,54,10.82013821962583,10.82013821962583,10.82013821962583,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25008.5,12504.25,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,5.831448646999225,5.258536496536192
119,NonResidential,K-12 School,98112.0,3,EAST,Education,Missing,Missing,34.0,1,93,11.123491173934593,11.123491173934593,11.123491173934593,0.0,0.0,1.0,0.0,1.0,0.0,0.0,67743.0,22581.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,2.7899652596016065,4.380149874661021
120,NonResidential,K-12 School,98112.0,3,EAST,Education,Missing,Missing,100.0,1,108,12.176154528742888,12.176154528742888,12.176154528742888,0.0,0.0,1.0,0.0,1.0,0.0,0.0,194104.0,32350.667,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,3.0676276263519813,5.498110404253996
121,NonResidential,Small- and Mid-Sized Office,98144.0,3,SOUTHEAST,Commercial,Parking,Missing,63.0,2,13,11.06165722706025,11.06165722706025,11.507249386471992,0.0,10.484389460685312,0.6404413021833798,0.35955869781662025,0.6404413021833798,0.35955869781662025,0.0,99433.0,33144.333,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,3.3765699091751245,3.559340082758951
131,NonResidential,Other,98115.0,4,NORTHEAST,Other,Missing,Missing,,1,75,10.799595985047786,10.94238522187658,10.94238522187658,0.0,0.0,1.0,0.0,0.8669344137577184,0.0,0.0,56521.0,14130.25,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,7.778911519790983,3.8137484361598055
132,NonResidential,Other,98115.0,4,NORTHEAST,Other,Parking,Missing,,2,87,11.688113303863286,12.240160013274313,12.240160013274313,0.0,0.0,1.0,0.0,0.5757681193037394,0.0,0.0,206934.0,103467.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,7.790979214756324,4.9021588177601725
136,NonResidential,Hotel,98133.0,5,NORTHWEST,Lodging,Parking,Missing,89.0,2,15,10.847218338835674,10.847218338835674,10.847218338835674,0.0,0.0,1.0,0.0,1.0,0.0,0.0,51390.0,12847.5,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,13.960459533348644,4.854293326261249
138,SPS-District K-12,K-12 School,98133.0,5,NORTHWEST,Education,Missing,Missing,92.0,1,57,12.411410614126586,12.411410614126586,12.411410614126586,0.0,0.0,1.0,0.0,1.0,0.0,0.0,245587.0,245587.0,Medium_elec,Zero_Steam,Medium_gas,Low_elec,Zero_steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,13.29253373901889,6.09746735645105
139,NonResidential,Hotel,98133.0,5,NORTHWEST,Lodging,Missing,Missing,78.0,1,14,11.164927056510393,11.14387424996344,11.14387424996344,0.0,0.0,1.0,0.0,1.0212762880037027,0.0,0.0,69138.0,23046.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,13.28863685186255,4.500031867864786
144,NonResidential,Hotel,98104.0,7,DOWNTOWN,Lodging,Parking,Missing,98.0,2,112,12.159929225640868,12.159929225640868,12.159929225640868,0.0,9.854927361920751,1.0,0.0,1.0,0.09975390093203476,0.0,190980.0,38196.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,0.38522023814261697,4.965568190726947
145,Nonresidential COS,Other,98111.0,7,DOWNTOWN,Other,Missing,Missing,,1,18,12.153467965336215,12.557085087723449,12.557085087723449,0.0,0.0,1.0,0.0,0.6678986272439282,0.0,0.0,284100.0,47350.0,Medium_elec,Medium_steam,Medium_gas,Medium_elec,Extreme_high_steam,Medium_gas,High_elec,Medium_steam,High_gas,0.40098205141890947,6.064064239522326
147,NonResidential,Hospital,98107.0,6,BALLARD,Other,Parking,Missing,14.0,2,62,12.62037195029425,12.561415702901638,12.561415702901638,0.0,11.910801851429717,1.0,0.0,1.0607290429077605,0.5217237403314724,0.0,71333.25,57066.6,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,7.675254591046521,7.596643402621699
163,Nonresidential COS,Other,98104.0,2,DOWNTOWN,Other,Commercial,Missing,,2,10,10.663264815393836,11.02119960717217,11.02119960717217,0.0,10.282608685304691,1.0,0.0,0.6991137419059454,0.47777814114723005,0.0,61156.0,15289.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,High_elec,Zero_steam,High_gas,0.6485436391850385,5.18037806868335
167,NonResidential,Other,98104.0,2,DOWNTOWN,Other,Missing,Missing,,1,106,10.968215530759236,10.985309671896763,11.195759654126208,0.0,0.0,0.8102169733589674,0.1897830266410327,0.7964844822850865,0.0,0.0,72820.0,18205.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.1385469242616286,3.8556642717587617
168,NonResidential,Hotel,98109.0,7,MAGNOLIA / QUEEN ANNE,Lodging,Parking,Missing,76.0,2,20,11.641345064614818,11.905122946077489,11.996727210857355,0.0,10.394916266691387,0.9124656335145664,0.08753436648543354,0.700903699868082,0.20152630346068967,0.0,162222.0,40555.5,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.472591321261198,5.435467204695271
170,NonResidential,University,98122.0,3,EAST,Education,Missing,Missing,,1,101,11.07938490391378,11.056130219690564,11.056130219690564,0.0,0.0,1.0,0.0,1.0235275540817939,0.0,0.0,63330.0,21110.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.2435037788054986,4.321878461837604
172,Campus,University,98106.0,1,DELRIDGE,Education,Missing,Missing,,1,46,13.087774003025942,12.996963406408776,12.996963406408776,0.0,0.0,1.0,0.0,1.095061792772592,0.0,0.0,16335.963,220535.5,High_elec,Zero_Steam,High_gas,High_elec,Zero_steam,High_gas,Medium_elec,Zero_steam,Medium_gas,6.7680743001175205,6.765304224182961
173,NonResidential,Small- and Mid-Sized Office,98115.0,4,NORTHEAST,Commercial,Commercial,Missing,,2,14,11.43281025466844,11.475233981948293,11.475233981948293,0.0,8.506132244056813,1.0,0.0,0.9584631360332295,0.05133956386292835,0.0,96300.0,48150.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,9.478534167435319,5.407261453537216
174,Nonresidential COS,Other,98134.0,2,GREATER DUWAMISH,Other,Other,Other,,4,66,11.132543137229527,11.117762111107313,11.117762111107313,0.0,0.0,1.0,0.0,1.014891026783063,0.0,0.0,67356.0,67356.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,Low_elec,Zero_steam,Medium_gas,1.437107583640421,5.3234001469155
179,NonResidential,Small- and Mid-Sized Office,98118.0,2,GREATER DUWAMISH,Commercial,Other,Missing,,2,58,10.15681107235147,10.910824842428626,10.910824842428626,0.0,10.12667110305036,1.0,0.0,0.4704647128640555,0.45649593718615905,0.0,54765.0,54765.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,8.36917173938602,4.130515758526928
180,NonResidential,Other,98118.0,2,GREATER DUWAMISH,Lodging,Commercial,Food Service,,3,7,10.746863446342765,11.405585213149562,11.405585213149562,8.429454277108231,10.543734885735212,1.0,0.0,0.5175070417831019,0.4223733870698389,0.05097916968192293,89821.0,17964.2,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,8.476626554687693,4.6196646321385435
182,NonResidential,University,98119.0,7,MAGNOLIA / QUEEN ANNE,Education,Missing,Missing,,1,36,10.87069950958867,10.87069950958867,10.87069950958867,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52611.0,26305.5,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,5.486439226858629,4.656433479925633
185,SPS-District K-12,K-12 School,98125.0,5,NORTH,Education,Parking,Missing,96.0,2,5,12.38233840292876,12.374798025109309,12.374798025109309,0.0,0.0,1.0,0.0,1.0075689100262715,0.0,0.0,236758.0,118379.0,Medium_elec,Zero_Steam,Medium_gas,Low_elec,Zero_steam,Medium_gas,High_elec,Zero_steam,High_gas,11.624224334334599,5.410663426379575
187,NonResidential,Other,98122.0,3,CENTRAL,Other,Other,Missing,,2,45,11.831859080925614,12.433136502395,12.433136502395,0.0,11.269043348506619,1.0,0.0,0.5481092194229842,0.3122029157585634,0.0,83660.333,41830.167,Medium_elec,Medium_steam,Medium_gas,Medium_elec,Medium_steam,Low_gas,Medium_elec,High_steam,Medium_gas,1.2576047892977165,6.048293740094025
338,NonResidential,Other,98101.0,7,DOWNTOWN,Other,Missing,Missing,,1,12,12.429220196836383,12.348608996541525,12.608436282378069,0.0,0.0,0.7711840037449427,0.22881599625505736,0.8359246999030328,0.0,0.0,299070.0,27188.182,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.1020242943870235,7.628916379747266
190,NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER DUWAMISH,Commercial,Warehouse,Other,21.0,3,9,10.308985993422082,11.066888331097017,11.066888331097017,9.106756055719613,9.61587214452889,1.0,0.0,0.46864016246192297,0.23432008123096149,0.14082636881980787,64015.0,21338.333,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,7.880488628520806,3.923556241241819
194,NonResidential,Retail Store,98125.0,5,NORTH,Retail,Food Service,Missing,98.0,2,65,13.132519627648703,13.180707754378572,13.180707754378572,0.0,10.1241079233059,1.0,0.0,0.9529544052418785,0.047045594758121576,0.0,530039.0,530039.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,11.284885459117925,6.585440353035913
195,NonResidential,Other,98125.0,5,NORTH,Other,Missing,Missing,,1,52,10.758179438191325,10.900897335695076,10.900897335695076,0.0,0.0,1.0,0.0,0.8669961640601948,0.0,0.0,54224.0,18074.667,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,11.194883407977466,5.4490192489615294
197,NonResidential,Retail Store,98125.0,5,NORTH,Retail,Missing,Missing,76.0,1,51,11.711784520403112,11.7307991549249,11.7307991549249,0.0,0.0,1.0,0.0,0.9811648517797688,0.0,0.0,124342.0,31085.5,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,11.12819934493839,4.209160236650682
198,NonResidential,Hospital,98105.0,4,NORTHEAST,Other,Missing,Missing,10.0,1,63,13.686541314323094,13.686541314323094,13.686541314323094,0.0,0.0,1.0,0.0,1.0,0.0,0.0,146500.0,87900.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,7.302383525249743,9.005346121182038
200,NonResidential,Other,98133.0,5,NORTHWEST,Commercial,Parking,Commercial,72.0,3,20,10.262454866984712,10.923110744953865,10.923110744953865,9.064736398117391,9.64121328401888,1.0,0.0,0.5165037336315429,0.2774972042855597,0.15591068143284875,55442.0,18480.667,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,11.494513164925912,4.439115601658009
209,NonResidential,Self-Storage Facility,98122.0,3,EAST,Other,Missing,Missing,,1,106,11.356528931767846,11.34888773562083,11.34888773562083,0.0,0.0,1.0,0.0,1.0076705549664193,0.0,0.0,84870.0,16974.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.3149452450020531,3.9533568689211234
211,Campus,University,98103.0,5,NORTHWEST,Education,Missing,Missing,,1,46,13.411048946185206,13.27499519005089,13.450332421277029,0.0,0.0,0.8391737456632741,0.16082625433672587,0.9614780599130925,0.0,0.0,63097.455,347036.0,High_elec,Zero_Steam,High_gas,High_elec,Zero_steam,High_gas,Medium_elec,Zero_steam,Medium_gas,10.359907244428317,5.8966592398340705
215,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,61.0,1,112,11.646564351817041,11.646564351817041,11.646564351817041,0.0,0.0,1.0,0.0,1.0,0.0,0.0,114297.0,28574.25,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,6.162780925183556,4.254761283628006
220,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,87.0,1,79,12.363695860550678,12.363695860550678,12.363695860550678,0.0,0.0,1.0,0.0,1.0,0.0,0.0,234144.0,234144.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,5.248034927322101,5.698535399469211
223,NonResidential,Retail Store,98126.0,1,DELRIDGE,Retail,Missing,Missing,72.0,1,50,11.088675011958648,11.081911753015689,11.081911753015689,0.0,0.0,1.0,0.0,1.0067862858549796,0.0,0.0,64984.0,64984.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,9.649389088074214,3.604954219176175
224,NonResidential,Retail Store,98126.0,1,DELRIDGE,Retail,Missing,Missing,37.0,1,51,11.124066705025466,11.123520696408578,11.123520696408578,0.0,0.0,1.0,0.0,1.0005461657686914,0.0,0.0,67745.0,67745.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,9.649389088074214,5.913881312449602
225,SPS-District K-12,K-12 School,98126.0,1,DELRIDGE,Education,Missing,Missing,97.0,1,6,12.815525668312768,12.815525668312768,12.815525668312768,0.0,0.0,1.0,0.0,1.0,0.0,0.0,367884.0,183942.0,Medium_elec,Zero_Steam,Medium_gas,Low_elec,Zero_steam,Medium_gas,High_elec,Zero_steam,High_gas,8.918335774017715,5.61258051122973
228,NonResidential,Other,98117.0,6,BALLARD,Other,Missing,Missing,,1,43,10.933124826700707,10.933124826700707,10.933124826700707,0.0,0.0,1.0,0.0,1.0,0.0,0.0,56000.0,18666.667,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,9.289656440792504,4.099995233730915
230,NonResidential,Self-Storage Facility,98126.0,1,SOUTHWEST,Other,Missing,Missing,,1,47,10.860709073012247,10.860709073012247,10.860709073012247,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52088.0,26044.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,7.59741987311601,3.911822985425479
232,NonResidential,Hotel,98109.0,3,LAKE UNION,Lodging,Parking,Other,79.0,3,18,11.727399544780592,11.450209282364696,11.727399544780592,0.0,10.308985993422082,0.7579083279535184,0.2420916720464816,1.0,0.2420916720464816,0.0,123920.0,24784.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.625211947218806,5.738505910714586
233,Nonresidential COS,Other,98109.0,3,LAKE UNION,Other,Missing,Missing,,1,116,10.668978650219241,10.819798284210286,10.819798284210286,0.0,0.0,1.0,0.0,0.86,0.0,0.0,50000.0,50000.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,2.402362308086591,5.423583445380434
234,Nonresidential COS,Warehouse,98109.0,7,MAGNOLIA / QUEEN ANNE,Warehouse,Other,Commercial,,4,90,10.653629244615882,10.825621181393542,10.825621181393542,8.461891875631148,8.517393171418904,1.0,0.0,0.8419828203292771,0.09941939075797343,0.09405074365704287,50292.0,25146.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,2.2874690473764736,1.3862943611198906
235,NonResidential,Hotel,98109.0,7,MAGNOLIA / QUEEN ANNE,Lodging,Missing,Missing,76.0,1,18,11.86070496147059,11.940256429929011,12.243642959061383,0.0,0.0,0.7383124012790384,0.2616875987209616,0.6818536425626999,0.0,0.0,207656.0,29665.143,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.484168996722428,5.826471972435803
238,Nonresidential COS,Small- and Mid-Sized Office,98103.0,5,NORTHWEST,Commercial,Warehouse,Parking,,5,59,10.96766366388311,11.420053310764763,11.420053310764763,9.380167531188448,10.400680674570822,1.0,0.0,0.6361022714803028,0.3608142214418962,0.13003401733786898,91130.0,45565.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,10.501939128304196,5.174849452547792
241,NonResidential,Hotel,98133.0,5,NORTHWEST,Lodging,Missing,Missing,70.0,1,48,11.080510448495465,11.080510448495465,11.080510448495465,0.0,0.0,1.0,0.0,1.0,0.0,0.0,64893.0,16223.25,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,11.448630529263353,5.343577497952901
244,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Other,Food Service,78.0,3,116,10.446305907338292,10.704569432697642,10.704569432697642,7.81237820598861,8.945462952177666,1.0,0.0,0.7723865523587234,0.17218007989586606,0.055433367745410474,44558.0,14852.667,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,0.6174594685769484,3.3765631007037946
245,NonResidential,Other,98134.0,2,GREATER DUWAMISH,Other,Parking,Missing,,2,17,14.276701090710652,14.045257061728316,14.276701090710652,0.0,0.0,0.7933869706676082,0.20661302933239173,1.0,0.0,0.0,1585960.0,264326.667,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.1970683076696083,6.795291819259501
247,Nonresidential COS,Distribution Center,98134.0,2,GREATER DUWAMISH,Warehouse,Commercial,Other,,4,92,11.673997848725008,12.096045703465,12.096045703465,10.148157734394617,10.527338244093418,1.0,0.0,0.65570073844196,0.20830984421832877,0.14257009058891165,179161.0,89580.5,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,Low_elec,Zero_steam,Low_gas,3.815729249630937,4.57913417143725
248,Nonresidential COS,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Other,Commercial,,4,51,10.617221366704461,10.979189389621132,10.979189389621132,9.353054474175359,9.72531736686465,1.0,0.0,0.6962994542974079,0.2853854024556617,0.19667462482946793,58640.0,29320.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,3.815729249630937,3.34603697048488
249,NonResidential,Other,98134.0,2,GREATER DUWAMISH,Other,Missing,Missing,,1,17,13.974331458172633,13.974331458172633,13.974331458172633,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1172127.0,390709.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.710253830200361,7.128936906982807
250,NonResidential,Hotel,98134.0,2,GREATER DUWAMISH,Lodging,Parking,Food Service,64.0,3,11,11.813081907928158,11.943947852387137,12.0343942488347,9.128804883993665,9.933094897288786,0.9135227873124804,0.08647721268751966,0.8014651318796787,0.12229220713687823,0.05471092140647911,168449.0,18716.556,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.5071462134781972,5.964530048367777
257,NonResidential,Warehouse,98134.0,1,GREATER DUWAMISH,Warehouse,Missing,Missing,34.0,1,100,11.284781934567633,11.284781934567633,11.284781934567633,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19900.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,3.9498980583934533,2.87976009730157
261,Campus,Large Office,98108.0,1,GREATER DUWAMISH,Commercial,Other,Other,,4,36,12.39248996987186,12.619820027390809,12.72000045254618,9.727167947937808,11.197721447806805,0.9046738922384917,0.09532610776150828,0.720714900947459,0.21821167097329888,0.0501423581203943,23883.429,167184.0,High_elec,Zero_Steam,Medium_gas,High_elec,Zero_steam,High_gas,Medium_elec,Zero_steam,Medium_gas,9.22785154769838,6.619473026458324
263,NonResidential,Other,98125.0,5,NORTH,Parking,Other,Commercial,,5,8,12.7222141151184,11.34734302418055,12.947650401805848,9.515469358031684,11.082157933374816,0.20183256797698215,0.7981674320230179,0.7981674320230179,0.15481793410948724,0.03231407557020636,419848.0,69974.667,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,10.754538320584867,5.096262380063693
267,NonResidential,Hotel,98101.0,7,DOWNTOWN,Lodging,Parking,Food Service,,5,17,13.113397302012798,13.7475453725128,13.7475453725128,10.813780332606648,12.991701008050896,1.0,0.0,0.5303866457167566,0.46961335428324336,0.053195360765156935,934292.0,0.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,0.733861306097586,7.402122198304855
